id	text	class_label
9049	অনেকদিন পর ভাল কিছু দেখা >>> সম্পূর্ণ বাস্তবতা...। এমনটাই হয় আমাদের জীবনে ।।	positive
4502	খুব ভালো হয়েছে,এক কথায় অসাধারণ।	positive
100	আজাইরা! যতসব সস্তা কমেডি!	negative
605	এই ফালতি গুলা বাংলা  নাটক কেও ডুবাবে	negative
490	Mosarrof Karim এর অন্য কিছু ট্রাই করা উচিৎ... এসব vaRami আর চলেনা	negative
5558	এত সুন্দর একটা নাটক উপস্থাপনের জন্য অনেক অনেক ধন্যবাদ কাজল আরেফিন অমি ভাই	positive
6467	এমন ভালবাসা দেখে মনে হয় ভালবাসতে	positive
1486	তানজিন তিশা -  দোলাভাইয়ে এইস মনে হয় বেশী চুল গুলো সাদা হয়ে গেছে। আফরান নিশো - বুঝে না ক্ষেত হাই লাইট করা বুঝো না তুমি কেনো বুঝো না বোকা নির্বোদ।	negative
9269	খুব ভালো লাগলো। but ১০ বছরের বাচ্চা কীভাবে কলেজে পড়ে??	positive
1782	পুরাই ফালতু	negative
1544	পোশাক খারাপ হয়ে যাচ্ছে নাটকের। মানুষ আস্তে আস্তে চোখ ফিরিয়ে নিচ্ছে নাটক থেকে।	negative
5100	এরকম নাটক আরো দেখতে চাই	positive
1025	সালা আসলেই ফাজিল!	negative
120	এই বছরের সবথেকে বাজে নাটক৷ এইটা	negative
3121	নাটকটি দেখে দেখে এর সাথে কমেন্ট পড়তে পড়তে অনেক দূর চলে গিয়েছিলাম।।  নিশো ভাই আপনার ফ্যান রা যা কমেন্ট করতেছে এই টা কোন দিন কোনো মানুষ আশা করে নি আমি ও করিনি।।। তাই সাবধান ভাই এই রকম অশ্লীল কাপড় আর ভাষা থেকে দূরে থাকুন আমরা আপনার পাশে আছি সব সময় শুভ কামনা।।।	negative
5901	সেরা হইছে ভাই.....  er best natok	positive
2235	নাটকে ৩৬০ ডিগ্রি ঘুরানোর মানে কি.যত্তসব আজাইরা	negative
7801	নিজের সুখ বিসর্জন দিয়ে ভালোবাসার মানুষকে সুখী রাখার নামই ভালোবাসা। আমার কাছে মনে হয় ইন্ডিয়ার মুভি গুলো বাংলাদেশের নাটক গুলোর সাথে কোন তুলোনা হয় না। এই নাটকটি একটি সিনেমার থেকে কোন অংশে কম নয়। অসাধারন হয়েছে নাটকটি।	positive
4079	গল্পটা সত্যি অসাধারণ	positive
11050	"""বেশি কেয়ার, বেশি ভালো, আর ভদ্র ছেলেদের মূল্য খুব কম, খারাপ ছেলেরাই সবটুকু পায় কারন তারা সঠিক ভাবে অভিনয় জানে"" আর বলতে গেলে এটাই আজকের সমাজ"	positive
2246	কয়দিন পর মাগী খোর নাটক বাহির করিছ সালা রা	negative
2149	প্রচুর ফালতু ।  এরকম টা  আশায়  ছিলো না ।	negative
2289	এইটা কোনো নাটক হইলো.	negative
2304	কাচ্চি চা	negative
4932	কাহিনী টা অনেক সুন্দর।  (কা- মাল)	positive
9965	নাটক আসলেই অসাধারণ	positive
4760	নামাজের বিষয় টা ভাল লাগলো #!!!Thanks	positive
5549	নামাজের দাওয়াত টা ভালো লাগছে	positive
1832	এক্স বয়ফ্রেন্ড টু চাই।শালির ঘরের শালি টা বেস্ট ছিল।মেয়েরা শত ভুল করে Just একবার Sorry বললেই সব ঠিক আর ছেলেরা একবার ভুল করে শত Sorry বললেও কিছুই ঠিক হয়না।	negative
8406	সত্যি এক কথায় অসাধারণ	positive
10573	সবাই  পাঁচ  ওয়াক্ত নামাজ আদায় করবেন সুস্থ ও ভালো  থাকবেন	positive
5890	সময়ে সেরা জুটি নিশো+তিশা।কালা যশ্যা থাকলেতো কথাই নাই।।নাটকটা দেখতেই হবে।।	positive
1738	গালিটা না দিলে ভালো হত না।মরিচালক।	negative
11745	ঋিণী নাটক টা দেখে চোখের এক কোনে   পানি চলে এল কে এই নাটক টা দেখেছেন	positive
3907	অসাধারন ছিলো নাটকটা.	positive
4226	ভালো ছিলো । ইন্ডিংটাও দারুন জায়গায় করেছে ।	positive
10778	কথায় আছে সুজা আগুুলে ঘি না উঠলে আগুুল বেকাতে হয়,,, সত্যি যদি আগুুল বেকালে খারাপ পথ থেকে মানুষ ভাল পথে ফিরে আসে   ত হলে আমি বলব এ রকম বেয়াদব প্রতেকটা এলাকায় যেন তাকে। অনেক ভাল লেগেছে গল্পটা এই চরিক্রে নিশো ভাইয়াকে খুব সুন্দর মানিয়েছে।	positive
2901	এটা আমার বালের নাটক	negative
10048	অনেক সাধারণ সুন্দর নাটক টা আপনাকে অনেক ধন্যবাদ নাটক টা দেয়ার জন্য	positive
5902	দেখা শুরু করলাম আসা করি ভালো হবে	positive
6725	ওয়াও অসাধারণ একটি নাটক	positive
2769	ভাই ফালতু নাটক বানানোর একটা লিমিট থাকে। এই নাটক লিমিট ক্রস করেছে। ফালতু একটা নাটক......	negative
11369	খুশিতে চোখে পানি এসে গেল।	positive
296	এইগুলো অভিনয় না, ভন্ডামি। আর কাহিনীর কথা তো বাদই দিলাম!	negative
5886	আফরান নিশোর সেরা ভক্ত কারা। লাইক দাও।	positive
1224	ফালতু একটা নাটক বাস্তবতার সাতে কোন মিল নেয়, বালের নাটক,	negative
9584	খুব ভাল হইছে দেখে ভাল লাগলো	positive
153	বালের নাটক বানাইছে, শবনম ফারিয়া আপুর জন্য নাটকটা দেখলাম, নাটক টা আরো funny হতে পারতো	negative
10683	আমার ও প্রিয় নায়ক রিয়াজ আর তার নাটক আমি বেশি বেশি  করে দেখি  আর কার কাছে কেমন লাগছে জানি। সবাই ভালো থাকেন। ও হে ভুলে গেছি  দাওয়াত দিতে★★★ঈদ মোবারক ★★★ঈদ মোবারক ঈদ ★★★মোবারক	positive
3823	ভালো থাকুক পৃথিবীর সকল ভালোবাসা	positive
1612	shamim hasan sarkar এর এই কথার স্টাইল কি চেঞ্জ হইব না?শুধু চিল্লায় বাল্ডায়!! চ্যানেলে র প্রত্যেক টা ভিডিওতে  চিল্লায়! নাটক করতে আইসা ও !! annoying ! অভিনয় না শিখে আসলে যা হয়	negative
2843	এইসব হারামীর বাচ্চা গুলা অফিস কালচার বুঝে না, এই ফাতরার বাচ্চা গুলা যদি আমার অফিসে হইতো থাপড়াইয়া এইগুলার নাটক করা বাইর কইরা দিতাম।	negative
6591	নাটক এর শুরু  টা ভালো ছিলো   শেষ  টা   কস্টের ,,  ভালো ছিলো অনেক	positive
7427	নাটকটা জস হইসে।আমি দেকে অবাক।অপুর্ব  আর মেহেযেবিন থাকলে নাটক হিট হবেই।আর ভাল নাটক চাই।	positive
5907	গল্পটা ভালো হয়েছে। আর অভিনয়ের তো কোন জবাব নেই।	positive
11763	তানজিন আপুর নাটকের মাঝে অন্য রকম একটা অনুভূতি পাই	positive
9920	অসাধারণ নাটক ধন্যবাদ মাবরুর রশিদ বান্নাহ ভাই কে এত সুন্দর সত্য কাহিনী বাস্তবতা তুলে দেওয়ার জন্য । মানুষের তিনটি কাজ শিশুকাল যৌবন কাল এবং বৃদ্ধকাল তার মধ্যে বড় হচ্ছে বৃদ্ধকাল অনেক কষ্টের জীবন ছেলে সন্তান নাই সবাই ব্যস্ত, অনেক ভালো অভিনয় করেছেন ইরফান সাজ্জাদ এবং তিশা,,,,	positive
7480	আমি বাংলাদেশী,  আমি বাংলা নাটক, ভালবাসি Bangla drama is most better  than any other drama so I love Bangla	positive
2587	এখন মোশাররফ করিমের নাটক দেখা মানে সময় নষ্ট করা ছাড়া কিছুইনা। পুরোটাই ছেলে ভোলানো ভাড়ামি।	negative
8040	সেরা।এক কথায়	positive
10539	মোঃ আল আমিন সৌদি আরব থেকে দেখলাম অসাধারণ নাটক দেখার মতো ধন্যবাদ আ খ ম হাসান ভাই কে ধন্যবাদ সবাইকে নামাজের দাওয়াত রইল	positive
1252	একটা নাটকে এত এডড আসলে আবার বালে নাটক দেখবে	negative
1936	ফালতু নাটক-ছবি দেখে যেমন বদমাইশি শেখা যায়,এমন ভালো মানের নাটক-ছবি দেখেও অনেক ভালো কিছু শেখা যায়	negative
3463	তানজিন তিশা আপুর সংগে আরফান নিশো ভাইয়াএই জুটি টা আমার কাছে অসাধারন লাগে & দুই জনার সংগে মিলেও একদম পারফেক্ট ---নাটক টি সুন্দর হয়েছে-বরাবরই তানজিন তিশা আপুর  & নিশো ভাইয়ের অভিনয় আমার কাছে সেরা অভিনয়---ধন্যবাদ	positive
4493	নিশু ভাই আপনাকে আমি অনেক ভালবাসি	positive
6281	সত্যি চোখে পানি এসে গেল,,,সত্যিকারের ভালবাসা এমনই হয়	positive
9857	নাটকটা অসাধারন কিন্তু দশ বছরের ছেলে কি ভাবে কলেজে পরে	positive
2766	সালার এক নম্বর হিজরা কাহিনী.........।।	negative
8003	আসিফের একটি গানের দুটি লাইন...প্রথম প্রেমের কথা ভুলা যায় না,প্রথম প্রেমের স্মৃতি মুছা যায় না...	positive
1533	শালার নিশো ভাইয়ের অভিনয় মানে জটিলআর তানজিল তিশার খোলা ড্রেস ছাড়া কিছু পায়না	negative
10184	ছেলে দুটো জাতির ভাতিজা, কি সুন্দর চেহারা, কি সুন্দর কথা,একদিন বাবা মায়ের নাম করবে!!	positive
251	ভুয়া নাটক।	negative
4383	গল্পটা হ্যাপি এন্ডিং হলে ভালো হতো	positive
1484	আফরান নিশোর চুলের স্টাইল ভালো হয় নাই।	negative
2963	পালতু গল্প	negative
1768	একইরকম কাহিনী তাই তেমন ভাল লাগেনি	negative
5602	অসাধারণ একটা নাটক, দেখে অনেক ভালো লাগলো	positive
9231	অসাধারণ একটা নাটক।	positive
3554	এত ভালো ভালো নাটক তৈরি করে বাংলাদেশ পছন্দের নাটক গুলির মধ্যে এই নাটক টা থাকবে আমার দেখা সেরা নাটক গুলির মধ্যে একটি শেষের সীন টা অসাধারন আর নিশো ভাইয়ার জন্য অনেক ভালোবাসা	positive
11442	অসম্ভব ভালো লাগলো নাটকটি। তিশার  ছেলেমানুষি অসাধারণ।	positive
5608	এই ভাবে সব নাটকে যদি নামাজের দাওয়াত দেই অনেক ভালো হয়	positive
3785	নাটকের লাস্ট পার্ট টা দেখে আমার চোখের পানি চলে আসছে। সত্যি খুব ভালো হয়েছে সবার অভিনয় টা। একদম সসত্যিকারের মতো মনে হয়েছিলো।	positive
4022	এক কথাই অসাধারণ নাটক	positive
4371	আফরান নিশোর নাটক মানে অন্য কিছু,বসের নাটক এত ভালো লাগে বলে বুঝানো যাবেনা,,,love you afran nisho	positive
6658	আমার দেখা এই বছরের সেরা নাটকআরিয়ান ভাইয়ের নাটক আমার প্রিয়	positive
1925	নিশো পছন্দের তালিয়া প্রথম কিন্তু এগুলা আশাহীন নাটকের সিন গুলা ভালো হয় নাই বেশি ওভার হয়ে গেছে	negative
562	ভুয়া নাটক	negative
1635	গরুর মাংস দেখলেই এমন করে যেন এক মাস খেতে পায়নি- শুওর একটা।	negative
8690	অপূর্ব ভাইয়ের প্রতিটি নাটকেই আমাকে অনেক ভালো লাগে	positive
3284	২-৪জন দিয়ে পুরো নাটক শেষ!স্টোরির কোন আগা মাথা নাই।ফালতু	negative
3790	সুন্দর নাটক; ভালো লেগেছে। ধন্যবাদ।।	positive
9120	অপূর্ব মানেই অসাধারন।	positive
38	ইংরেজিতে SCIENCE বানান টি তো  সঠিক না.....!!!!!	negative
10733	খুব সুন্দর নাটক।	positive
956	শেষটা ভালো লাগলো না	negative
11210	অনেক কাঁদলাম,  খুব ভালো লাগলো.,  aarfan nisho , তানজিনা তিশা  অসম্ভব ভালো actor,  actress. Keep it up.  আরো নাটক দেখার অপেক্ষা য় থাকলাম.  Jiya,  from  INDIA.	positive
4038	এক কথা অসাধারণ নাটক	positive
10955	মাসআল্লাহ সত্যি অসাধারন, আমার মনে হয় আজ কাল, মেয়েদের এই ধরনের নাটক গুুলি দেখার, আমার অনেক ভাল লাগলো,, একটি মেয়ে পারে একটা ছেলেকে, ভাল করতে ভাল রাগতে,	positive
4676	নামাজ আদায়ের মাধ্যমে জীবনের পথ চলা টা অনেক অনুপ্রেরণীয়।Boss Niso always do best .thanks director vai.	positive
9038	নাটক টা দারুন কিন্তু জেরিনের সাথে দেখা হওয়ার দরকার ছিল।	positive
5853	ভালো একটা ম্যাসেজ দিছে পরিচালক!!! নামাজ!!! আশা করি পরিচালক এই কাজটা নিয়মিত করে	positive
5282	খুব সুন্দর একটা নাটক,,,সুন্দর একটা গল্প,,,, ধার্মিক দিকটাকেও সুন্দর ভাবে তুলে ধরা হয়েছে।ভালো লেগেছে।	positive
2165	এটাকে বলে কিয়ামতের আলামত	negative
2697	sorry to say ফারহান আপনি একজন ভালো অভিনেতা। সুতরাং এমন কোন চরিত্র সিলেক্ট করবেন না যেটা আপনার ইমেজ নষ্ট করে দিবে	negative
1296	Natok টা weird উচ্ছৃঙখল	negative
3632	নাটকটা ভাল লাগলো। অনেক ইমোশনাল	positive
901	অশ্লিলতা বেশি	negative
3601	চরম নাটক।খুব ভাল হইছে	positive
2206	আচোদা নাটক	negative
9595	অসাধারণ নাটক, আনেক কিছু শেখার আছে।	positive
3967	একটি নির্বাচন হয়ে যাক!The End..Afran Niso.CommentPassowad...Sakib khan.. Likeনিশোর ভক্তরা কই	positive
9323	প্রথমে বলে নেই নাটকটা সুন্দর ছিলো।আমি তিশাকে বলছি সম্প্রতি আমি লক্ষ্য করছি আপনার প্রতিটি নাটকে একটা করে ডায়লকের ভাষা রং থাকে যেমন এই নটকে আপনি স্বামীকে থাপ্পর দিয়ে দাঁত ফেলে দিতে চেয়েছেন মর্ডান হওয়া ভাল তবে এতো মর্ডান ভালো না আমরা প্রথমে মুসলমান তারপর বাজ্ঞালি কথাটা আপনার মাথায় আনা উচিৎ ছিলো। এটাতো স্টারজলসার মত হয়ে গেল। আপনার ভক্ত।	positive
3604	দারুন অ‌ভিনয় কর‌ছে নায়িকা । একদম বাস্তব‌ধমী অ‌ভিনয়	positive
2371	দুনিয়ার ফালতু একটা নাটক	negative
7741	এই নাটক দেখে, বাংলা সিনেমার পরিচালকদের অনেক কিছু শেখার আছে,,যে,৭/৮জন মানুষ দিয়ে কত ভালো নাটক বানায়,,,,,	positive
1422	ভাইয়ের লুকেই তো অবস্থা খারাপ	negative
1955	এই নাটকটা নিষিদ্ধ করা উচিৎ...... যাদের ফ্যামিলির ছেলে মেয়ে সত্যিকার অর্থেই কোনো ভুল ছেলে মেয়ে লাভ করে তারা এই নাটক দেখার পর এইরকমই অবাধ্য হয়ে যাবে বাবা মার......যেমনটি আমার ফ্যামিলিতে হয়েছে.....নাটকটিতে ভালো কিছু দেখানো হয়েছে.... কিন্তু সমাজে ইতিমধ্যে এর প্রভাব পড়ছে	negative
10535	আখম হাসান ভাইয়ের নাটক গুলো সত্যিই খুবই ভালো লাগে। ভালো লাগে তার প্রত্যেক নাটকের অভিনয়। আমার পছন্দের একটি অভিনেতা আ খ ম হাসান ভাইয়া।ধন্যবাদ ভাইয়া এত  সুন্দর করে নাটক ফুটিয়ে তোলার জন্য।	positive
10071	অনেক দিন পর একটা পারিবারিক সতেচন মূলক  নাটক দেখলাম, ভালো গালছে।	positive
4899	vai নাটকটি onk সুন্দর  হয়েছে ব্যাট নামাজের দাওয়াত টা  অনেক সুন্দর হয়েছে......দুয়া  করি সামনের নাটকটি  যেনো  এমন কিছু আসা করি	positive
54	মেহেজাবিন এর এক্সটা কেয়ার করাটা একটু ভালো লাগলো না।	negative
10961	"খুব ভালো  লাগলো """""""""""""" অপুর্ব নাটক আসলেই অপুর্ব।,,,  তার প্রতি টা নাটক আমার খুব  ভালো লাগে।আর মেয়েটার অভিনয় খুব ভালো,,,,, কিনতু হিজাবের একটু প্রোবলেম ছিল  ( আমার নিজস্ব  মতামত) আর কি"	positive
9757	জীবনে প্রথম তানজীন তিশার কোন ভাল নাটক দেখলাম	positive
6425	সত্যিকারের ভালোবাসা এমনি হওয়া দরকার।	positive
7362	"হে ""থেকে গেলে চলবে না 'খুব ভাল লাগলো নাটক টা"	positive
775	হুদাই ফালতু নাটক একটা।।	negative
9763	বাস্তবধর্মী নাটক.......অনেক ভালো লাগলো...	positive
4073	কিছু বলার ভাষা নাই, ভালো থাকুক ভালোবাসার মানুষ	positive
9309	"আমি নিয়মিত বাংলা নাটক দেখি।  বাংলাদেশ আর কিছু পারুক আর না পারুক নাটক ""মাশা আল্লাহ""ভালই বানাতে পারে।love From korimgonj. India"	positive
6839	কোন কথা হবে না এক কোথায় অসাধারণ * ছিলো অনেক দিন পর ভালো একটা নাটক দেখলাম এই নাটকের পরিচালক সহ সবাই জানাই আমার পক্ষ থাকে অনেক অনেক ধন্যবাদ	positive
7732	মিজানুর রাহমান ব্রো আপনাকে কি বলবো ভাষা নেই,,,,  সত্যি একদমই ভাষা নেই।চোঁখের পানি না আনিয়ে আপনি ছাড়েন না  ভীষণ ভীষণ ভীষণ সুন্দর একটি উপহার ছিল এইটা  আরো চাই এমন।  আরো অনেক অনেক বেশি।	positive
698	ফালতো একটা নাটক	negative
1999	ছাত্রী টার নেকামি দেখে রাগে মনে হচ্ছে একটা বার যদি ওকে ঠাপ দিতে পারতাম   ও ঠিক হয়ে যেত	negative
10387	জয়েন ফেমেলি নাটক আমার কাছে সেরা নাটক সালাম তোমাদের এরকম নাটক আমরা আরো চাই	positive
1878	মাশা আল্লাহ, ফালতু কাহিনীর নাটক না বানিয়ে যদি সবাই এইরকম শিক্ষনীয় নাটকগুলি তইরি করত, কত ভালো হতো। অবাক করা বিষয় হচ্ছে এতে কিছু ননসেন্স ইডিয়েট ডিসলাইক দিয়েছে, কারা এরা জাতি জানতে চায়!	negative
6882	Awesome! অনেক দিনপর একটা প্রানবন্ত নাটক দেখলাম।গল্পটা সুন্দর সাথে নিশো আর মেহজাবিনের কম্বিনেশন টা প্রশংসানীয়।ধন্যবাদ মিজানুর রহমান আরিয়ানাকে একের পর এক ভাল গল্প উপহার দেওয়ার জন্য #LoveNishoBro#LoveMahzabinApu #Thnxx For All realeted people To Created Such a Heart  Touching Story.	positive
1930	কয় দিন ভাই এইসব নেকামি ভাল্লাগে??কয়েক  দিন এসব নাটক গুলা ভালো চলছিলো,  আর এহোনো এই আকই স্টাইলের নাটক, আর ভাল্লাগেনা, একই গল্প ঘুরায়া ফিরায়া	negative
4849	নামাজ পড়বেন ঠিকমত। it’s a life style.. আর ও'কে ও নামাজ পড়ার অভ্যাস করবেন।	positive
6861	কাজ শুরু করাই হলো  সাফল্যের মূল চাবিকাঠি – পাবলো পিকাসো#বিখ্যাত স্প্যানিশ চিত্রশিল্পী	positive
10947	নামাজ যে মানুষ কে এতটা সুন্দর করে গড়ে তুলতে পারে তা এই নাটকে অনেক টা প্রমাণ করে দিল । একটি ধার্মিক মেয়ে পারে একটা অগোছালো ছেলেকে সুন্দর করে গুছিয়ে দিতে ।তানজিন তিশা আপুকে পুরো নাটকে হিজাব পড়া কী যে সুন্দর লাগছিল ভাষায় প্রকাশ করতে পারবোনা । বর্তমান মেয়েদের এই নাটক টা দেখার অনেক অনেক অনুরোধ রইল । তিশা আপু কে  থেকে  নাম্বার দেওয়া হল । তিশা আপু তোমার ভবিষ্যতে সব গুলো নাটকেই হিজাব পড়া চাই ।	positive
3547	ছোট কিন্তু অনেক সুন্দর একটা স্ক্রিপ্ট।  আর ওভিনয় এর কথা আর নাই বললাম। অনেক ভালো লাগল।	positive
5739	নাটকটি খুব খুবই ভালো লাগলো,,আজ প্রথম কোন নাটকে নামাজের মেসেজ দিতে দেখলাম এটা খুবি ভাল,,	positive
1497	অস্থির নাটক	negative
10309	ফুলি অসাধারণ চরিত্র	positive
3081	ইডিটের মায়েরে বাপ কইরা দিছে।	negative
147	অসম্ভব জঘন্য হইছে,,,,,এইসব খোর দিয়ে আর নাটক বানাবেন না প্লিজ plz plz.	negative
6137	মিজানুর রহমান ভাইকে ধন্যবাদ, #সুন্দর নাটক	positive
9731	নাটক টা দেখে চোখের পানি ধরে রাখতে পারলাম না।একটি বাস্তব ঘটনা। আরে এত্ত সুন্দর সুন্দর ভালো মানের নাটক গুলো রেখে আমার মা বোনেরা খালি কুটনামি মরকা হিন্দী সিরিয়াল কেমনে দেখে ?	positive
4692	নিশো ভাইয়া সব নাটক থেকে এই নাটকটা বেস্ট কারণ এইটা তে ইসলামিক ছিলো	positive
9566	খুবি ভালো ছিল	positive
9506	অ‌নেক সুন্দর একটা নাটক ধন্যবাদ প‌রিচালক‌কে অার ইরফানও তিশা  অ‌ভিনয় অনেক অনেক ভা‌লো লাগ‌ে‌ছে	positive
10957	ভাইয়া - আপনার নাটকের মান সব সময়ই একটা Standard বজায় রাখে...এটাতেও তার ব্যতিক্রম হয়নি...দয়া করে এই ধরনের শিক্ষা মুলক নাটক যদি একটু বেশি বেশি বানাতেন.. তাহলে এই ঘুনেধরা সমাজের অনেক বড় উপকার হতো...বিশেষ করে মেয়েরা আত্মসম্মান নিয়ে চলতে শিখতো...সম্ভব হলে মাসে অন্তত এরকম একটি করে নাটক মানুষের চারিত্রিক উন্নতির জন্য তৈরি করুন... অনেক অনেক ধন্যবাদ আপনাকে এইরকম চমত্কার সুন্দর ঐকটি নাটক উপহার দেওয়ার জন্য !!	positive
7086	এমন নাটক কমই হয়। অনেক সুন্দর	positive
7076	অসাধারণ লাগলো নাটক টা।ধন্যবাদ নাটক এর সাথে জড়িত সবাইকে।নিশু, মেহজাবিন	positive
430	মোশা ভাইয়ের পাগল ভকতোগুলা কই???	negative
8529	ভালই লাগতেছে	positive
7289	খুব সুন্দর এই নাটক টি	positive
9176	নাটক টা অনেক ভাল লাগছে.	positive
7708	নাটকটা ওনেক ভালো।	positive
11498	শিহাব শাহিন মানেই প্রত্যাশা পুরন।কখনোই হতাস করেন না।	positive
10876	শিহাব শাহীন বলেই এমন টা সম্ভব হয়েছে। তিশার অভিনয় আপ টু দ্যা মার্ক। এই প্রথম তিশার এত সুন্দর অভিনয় দেখলাম,অসাধারণসস্তা আর ফালতু গল্পের নাটকের ছড়াছরিতে নাটক দেখা ছেড়েই দিয়েছিলাম। ধন্যবাদ শিহাব শাহীন কেতবে নায়ক নায়িকার বিবাহ পরবর্তী কিছু রোমান্স শেষের দিকে থাকলে পরিপূর্ণ হত, এই টুকু খুব মিস করলাম	positive
10179	চোঁখের পানি যে অনাবরতো ঝড়েই চলছে,এতাটাই বাস্তবতা নিয়ে লেখা নাটক,খুবি হৃদয়ে লেগেছে,হ্যা এমন হাজারো ফুলি এই পৃথিবীতে আছে!হ্যা ফুলি আমাদের  বাবা উপড়ে বসে দেখছে  আমাদের এমন সুখ.......	positive
5401	অনেক অনেক অনেক ভালো লাগছে আমার কাছে	positive
9270	নাইচ নাটক অসাধারন বুরো হলে এমনই হয় আল্লাহ কেন এদুনিয়ায় পাঠাল কত মায়া সামি স্এির মাজে মরেগেলে সৃতি ভুলা জায়না সতি	positive
3534	অসাধারন গল্প সবাই দেখবেন	positive
4409	আবারো নিশো ভাইয়ের অভিনয়ে মুগ্ধ হলাম।	positive
10628	সত্যিই আ খ ম হাসান বাই একজন অসাধারণ অভিনেতা খুব বালো লাকছে বাই।।।।।	positive
11080	একটি সুন্দর জনসচেতনতা মূলক শিক্ষা পেলাম। প্রেম ভালোবাসা এবং হাসির ফাকে। নিশো ভাই অসাধারণ অভিনয় করেছেন বলতেই হবে।	positive
3913	ভালোই, নিশোর অভিনয় আরও সার্প হচ্ছে	positive
10347	গ্রামগঞ্জে এখনো অনেক ফ্যামিলি আছে এরকম ঘটনা ঘটে আমি আশা করি তাদেরকে এই নাটকটা দেখার জন্য অসাধারণ একটা নাটক	positive
10894	যখন মন খুব খারাপ থাকে,তখন আপনাদের নাটক দেখি।তখন মনটা আরো খারাপ হয়ে যায়,আর একটা সময়ে মন খারাপে, মন খারাপে কাটাকাটি।সত্যি অনেক ভাল লাগে আপনাদের অভিনয় গুলা। দোয়া রইলো চালিয়ে যান ভাই।৷৷৷৷৷  সারাটি জীবন	positive
3934	অসাধারণ একটা নাটক দেখলাম, আসলেই নিশু আর তানজিন তিশা জুটি মানেই সেরা জুটি	positive
2385	মোশাররফ পচে গেছে বহুত আগেই জোকারি টাইপের নাটক করে একজন প্রতিভাবান অভিনেতা তার সময় আর খ্যাতি নষ্ট করছে। নিশোও এখন সেই রাস্তায় হাটছে, কোয়ালিটি লেস	negative
2783	ফালতু একটা নাটক। মেজাজ গরম কইরা দিসে	negative
5097	এই নাটক এর মতো যদি সব নাটকে নামাযের উপদেশ দিত তাহলে ভালো হতো।	positive
4589	শেষটা অসাধারণ ছিলো।	positive
4441	এত ভালো নাটক ধন্যবাদ পরিচালকে নামাজের চিনগুলা দারুণ ছিল ভালো লাগলে লাইক দিন	positive
4753	অসাধারণ ভাই অমি	positive
3896	সুন্দর হয়েছে	positive
528	আমার দেখা মোশারফ করিমের সবচেয়ে ফালতু নাটক	negative
9035	অসাধারন,, ধন্যবাদ এমন সুন্দর একটা চিত্রনাট্য উপহার দেওয়ার জন্য।।	positive
10536	ভাল নাটক অভিনন্দন আপনাকে সুন্দর নাটক উপহার দেয়ার জন্য।	positive
1801	পাল্লতু নাটক সারারাত   মিনিট  নষ্ট করলাম	negative
