id	text	class_label
1382	ফ্ল্যাট উইকেট বানায় দাও তাহলে স্যার মমিনুল আবার সেঞ্চুরী করবে	Negative
2545	হাশিম আমলার আন্তর্জাতিক ৫৪ সেঞ্চুরীকে ছাড়িয়ে বিরাট ৫৫ আন্তর্জাতিক শতকের মালিক হলেন।	Negative
207	টারনিং পিচ বানিয়ে ওষুধ খুজে লাভ কি বাউন্সি পিচ বানালেই হয় ।	Negative
652	আরো আগে রাজ্জাকের প্রত্যাবর্তন করা দরকার ছিল	Positive
878	সাব্বির সালা স্কোয়াডে কেন?	Negative
1832	অসাধারণ দায়িত্ব পালন করতে করতে বিশ্বখ্যাত গতিদানব সুজন কাক্কু ক্লান্ত হয়ে পড়েছেন।	Negative
631	মমিনুলকেই টেস্ট স্কোয়াড থেকে বাদ দিতে চেয়েছিলেন হাতুরি	Negative
433	হাতুরু কে কিছুদিন পর শ্রীলংকা দলের লোকে পিঠাবে	Negative
279	জাতির ইজ্জত এখন বোলারদের হাতে!	Positive
1083	ওদের সাম্প্রতিক ফর্ম ও জঘন্য, তাই খুব বড় কোনো অঘটন না ঘটলে বাংলাদেশ ই চ্যাম্পিয়ন হওয়ার কথা	Negative
813	আজকে বুঝল রাজ্জাকে কতটুকু দরকার ছিল	Negative
1589	সাব্ব‌িরক‌ে না ন‌িয়ে সাইফউদ্দীনক‌ে ন‌িলে ভাল হত। প‌েস ব‌োলিং এ কাজ‌ে লাগান য‌েত।	Negative
1449	ব্যাটিং, পেস বোলিং কিংবা স্পিন বোলিং কোন ক্ষেত্রেই বাংলাদেশ প্রতিপক্ষের থেকে অপেক্ষাকৃত শক্তিশালী অবস্থায় থাকেনা	Negative
2096	ইমরুল, সাব্বির, লিটন এই গুলারে চিরতরে দল থেকে বহিস্কার করা হোক।	Negative
857	পিচে টারন আছে। খেলা ৪ দিনে শেষ হবে।	Negative
2258	একবার আহব্বান করলে আমরা সাধারণ জনগন যে কোন কন্ডিশননে খেলতে প্রস্তুত।।	Negative
977	এক ম্যাচ ভালো খেললে, পরের ম্যাচ খারাপ খেলবে এটাই স্বাভাবিক।এটাই বাংঙ্গালী পেলেয়ারদের ধরন।	Negative
1726	আমাদের শান্তনা দুজন বোলার ৪ উইকেট পাইছে,এটা নিয়াই হিহিই করতে থাকি।	Negative
832	এই পিচে বাংলাদেশকে ৪র্থ ইনিংসে ব্যাট করতে হবে,যেখানে ১৫০ রানের বেশি টার্গেট চেজ করা কঠিন হবে।	Neutral
2511	ম্যাক্সওয়েলের মত পোতিভাবান ক্রিক্রেটার অষ্ট্রেলিয়া দলে কেও নেই তাকে নিয়মিত ওয়ানডে দলে রাখা উচিত।,	Positive
485	২য় ম্যাচে চাহালের জাদুকরি স্পিন য়ে দাড়াতেই পারেনি আমলা,ডি কক,ডুমিনি,মিলার মতো বিশ্বসেরা ব্যাটসম্যান রা.	Negative
725	খুব গুরুত্ব পূর্ন একটি ভাল সিদ্ধান্ত রাজ্জাক ভাইকে ফিরিয়ে আনার জন্য ।	Positive
2933	টি টুয়েন্টিতেও বাঁশ খাবে! দিন শেষে হাতুরের জয়! দলের কোচ হয়েই তিনটা ট্রফি!আর কি চাই!!	Negative
1084	ওদের সাম্প্রতিক ফর্ম ও জঘন্য, তাই খুব বড় কোনো অঘটন না ঘটলে বাংলাদেশ ই চ্যাম্পিয়ন হওয়ার কথা	Negative
583	মাহমুদুল্লাহ বাংলার ক্রিকেটের ৫ তারার মধ্যে এক তারা	Positive
964	দুই ইনিংস মিলাইয়া ২২২ রান করাটাই বাংলাদেশের পক্ষে চ্যালেজ	Negative
223	পরাজয় হয়ছি করার কিছু নাই কিন্তু মাএ ৮২ রানে অলআউট মানতে পারলাম না।!!!	Negative
346	রাজজাককে না নিলে তার অভিশাপে হারবে বাংলাদেশ।	Negative
818	বাংঙালীকে তেল দিতে নেই। ভালো খেলছে, ধন্যবাদ।	Negative
2509	টেস্টে খুব বিপদজনক বোলিং পিচ করেছিল ৩টার মধ্যে আফ্রিকার কারো ১০০ নাই কোহলি দেখিয়ে দিয়েছে আমার জন্য বোলিং পিচ ১০০ করাও অসম্ভব না।	Neutral
594	একটা ভালো খেলোয়ার দশ বারো ইনিংসে চেনা যায়না তাইলে সাব্বির অনেক আগে বাত যাওয়ার কথা??	Negative
1735	বাংলাদের দৌড় ঐ জিম্বাবুয়ের সাথেই জেতা	Negative
970	আগে বাংলাদেশের ব্যাটিংদেখি তারপরে তোরা লাফাইচ বাবা।	Negative
76	মোমিনুল, রাজ্জাক কতোয়না ভালো খেলছে। অথচ এরায় সুযোগ পায়না।	Negative
85	রাজ্জাক বুড়া হয়েগেছে খেলা পারেনা,তাহলে আজ কিভাবে কি করলো।	Negative
211	লেগ ভেল্কির কোন ঔসুধ নাই।আফ্রিকার মরন দশা!!	Negative
2784	বচ ম্যাশকে নিলে তিনি একাই শ্রীলংকাকে উড়িয়ে দিবেন	Positive
937	হলে কি হবে বাংলাদেশের ব্যাটিং তো হারার আভাস দিচ্ছে	Negative
689	তাঁকে যদি জুনিয়রদের মতো সুযোগ দেওয়া হত সে বাংলাদেশ ক্রিকেটের অন্যতম তারকা হয়ে উঠত।	Positive
441	হাতুরের শ্রীলংকা বনাম মমিনুল হক।	Negative
231	সাকিব তামিম ছাড়া বাংলাদেশের অন্য ব্যাটসম্যান গুলা বি গ্রডের	Negative
181	কমপক্ষে ৮ জন বেট্সমেন লাগবে।	Positive
1126	বাংলাদেশের ব্যাটিং কান্ড ৪র্থ ইনিংসে দেখিয়ে দেেব ওরা বাংলার সত্যিকারের টাইগার	Positive
2532	এইরকম একটা খেলোয়ার কবে যে আমাদের হবে??	Negative
923	শ্রীলংকাকে ২২২ রানে অল আউট করার পর, মুখে চওড়া একখান হাসিছিল।	Positive
2915	প্রধান নির্বাচক মিনহাজুল আবেদীন অদ্ভুত এক যুক্তি দেখিয়েছিলেন, ‘টি-টোয়েন্টি সিরিজে ওকে নিয়ে আমাদের পরিকল্পনা আছে।	Negative
809	পাপনের মতো আবাল থাকলে যারা প্রতিভা তারা কখনোই নিয়মিত সুযোগ পাবেনা।	Negative
169	সাত জন স্পিনার দিয়ে মাঠে বোতল টানানো যায় ম্যাচ জেতা যায় না	Negative
665	৪বছর অপেক্ষার পর যেহেতু জাতীয় দলে খেলার সুযোগ হয়েছে, আশা করি রাজ্জাক সুযোগ কাজে লাগিয়ে তার জায়গা ধরে রাখবে।	Negative
843	প্রত্যাশা বড় ব্যাটিং বিপর্যয়ে না পড়ে যায় দল	Neutral
124	রাজ্জাক সত্যি রাজকীয় ভাবেই মাঠে নামল	Positive
2669	৩৫ পাড়ি দিয়েও রাজ্জাক এখনো ক্ষুরধার... তাহলে বুঝেন ৪০ পেরোনো গতি দানব সুজন কি করতে পারে	Positive
2159	বাংলাদেশ এর বোলিং ব্যাটিং এলমেল হয়ে গেছে। অবস্হা আরও খারাপ হবে।	Negative
1371	আমাদের শান্তনা দুজন বোলার ৪ উইকেট পাইছে,এটা নিয়াই হিহিই করতে থাকি।	Positive
215	স্যার শূন্য সরকার আর লিটল বাঁশ এদের জন্য আজ ম্যাচ হেরে গেলো	Negative
15	আসলে রাজ্জাক অসাধারণ ক্রিকেটার। শুভ কামনা রইল	Positive
1002	বাংলাদেশ দলে এই দুই গদর্বকে কেন টিম সিলেক্ট করে আমার মাথায় আসে না	Negative
1358	টি২০ প্লেয়ার সাব্বিরকে নামায়ছে টেস্ট খেলার জন্য।	Negative
685	আশা করি দলের জন্য ভালো কিছু উপহার দিবে!	Positive
507	ভবিস্যাতের আফিফ আল হাসান...	Negative
254	বিজয় কে আর জাতীয় দলে দেখতে চাইনা	Negative
647	অভিনন্দন লিটন দাশ এবং লিটল মাষ্টার এবং টাইগার বাহিনী	Positive
1396	ওডিয়াইতে চার পেসার খেলাতে পারে,টেস্টে খেলে এক পেসার নিয়ে!	Negative
264	হেড কোচ ছাড়াই হাতূরুর শ্রীলঙ্কাকে ১৬৩রানে বিশাল ব্যবধানে হারিয়েছে বাংলাদেশ!	Positive
1435	বাংলাদেশে মুশফিক তামিম, রিয়াদ, সাকিব বাদে আর কোনো প্লেয়ার নাই।যেটা শ্রীলংকাই আছে	Negative
1450	ব্যাটিং, পেস বোলিং কিংবা স্পিন বোলিং কোন ক্ষেত্রেই বাংলাদেশ প্রতিপক্ষের থেকে অপেক্ষাকৃত শক্তিশালী অবস্থায় থাকেনা	Negative
106	এই পিচে বাংলাদেশকে ৪র্থ ইনিংসে ব্যাট করতে হবে,যেখানে ১৫০ রানের বেশি টার্গেট চেজ করা কঠিন হবে।	Neutral
568	মুমিনুল বাংলাদেশের সব ফরম্যাট এ খেলার যোগ্যতা রাখে।	Positive
902	শ্রীলংকা 2ন্ড ইনিংস এ 150 রান এর টার্গেট দিলে ও দেখবো কি করে করতে পারো !!	Negative
2860	এখন ও সময় আছে।। বাংলাদেশ এর ক্রিকেট কে বাঁচাতে নান্নু এর জায়গায় অন্য কেও কে বসানো হোক।।	Negative
137	ভাল খবর।কিন্তু পরে অাবার যেন হেরাথে দিশেহারা না হয় বাঘেরা!!!	Negative
54	অল আউট হ তারাতারি।	Negative
965	বাংলাদেশের মানে আমাদের ব্যাটসম্যানরা আর কত দিন এইভাবে আলসেমিতে বলিদান করবে দেশের ক্রিকেট কে?	Negative
1008	বাংলাদেশের ব্যাটসম্যানদের সেই চিরচেনা বলকে খোঁচা মারা।।	Negative
1387	SL কি সুন্দর খেলে যাচ্ছে, যেমন বলিং তেমন ব্যাটিং	Positive
2582	যতবলে ততনা আমরাও পারি লংকাকে হারাতে।	Negative
178	শুধু স্পিন দিয়ে প্রতিপক্ষ কে ঘায়েল করার সট্র্যটেজি বনধ হওয়া দরকার |	Negative
1342	শাব্বির কিভাবে টেষ্ট দলে চান্স পায় বুঝিনা।	Negative
2575	বাংলাদেশের সমস্যা হল ধৈর্য নাই ব্যাটিংয়ে,শুধু ছক্কা মারার লোভেই সর্বনাশ হয়।	Negative
2166	"সাব্বিরকে"" কেনো ২য় টেস্টে হুট করে নেয়া হলো?"	Negative
2275	গতিদানব সুজইন্ন্যা,নান্নু,পাপন সব বাইঞ্চুদের পদত্যাগ চাই।।	Negative
2580	হেতিরে কেউ ধরেন ভাই	Negative
927	ভালো করছে বলেই এই গুনগান,যদি উইকেট না পেত তাহলে এতক্ষনে তার চৌদ্দগুষ্টি তার দোষে দোষি হত আমাদের কাছে।	Negative
836	কি কারনে এত দিন দলের বাহিরে রাখা হয়েছিল বাজ্জাক কে?	Negative
898	ব্যাটিং এ খেই হারিয়ে ফেলেছে।এ কারনেই ব্যাটিং ধস।	Negative
882	হেরাথকে সামলাতে পারলে ফলাফল বাংলাদেশের পক্ষে আসতে পারে	Positive
235	৫০ তে খুশি থাকেন আমাদের খেলোয়ারা।	Negative
2570	কারণ ওরা স্পিন ভালো খেলে আর ওদের স্পিনাররাও আমাদের চেয়ে বেটার।	Positive
102	বিশ্বের যে কোন দেশ কে কাবু করতে পারে আব্দুর রাজ্জাক থাকে দলে নেওয়ার জন্য নির্বাচক কে ধন্যবাদ i	Positive
2651	আজ ও পর্যন্ত বাংলাদেশ বিশ্ব মানের পেসার পাচ্ছে না কেনো?? ,	Negative
1869	সুজন,সাব্বির,ইমরুল, সার লিটন দাস সব ধরনের ক্রিকেট থেকে বাদ দিতে হবে।।	Negative
2918	এই দেশের ক্রিকেটের প্রধান নির্বাচক কোন লেভেলের টেলেন্ট আমি বুঝে উঠতে পারতেছিনা!	Negative
526	ভারতীয় বোলারদের বোলিংয়ে পাকিস্তানি ব্যাটসম্যানরা ছিল নিতান্তই অসহায়	Negative
521	২০৩ রানের ব্যবধানে! চিরপ্রতিদ্বন্দ্বী ভারতের বিপক্ষে ৬৯ রানে অলআউট হয়ে যাওয়াটাও একটা যন্ত্রণা।	Negative
1895	১৭ বার ১০০ রানের নিচে অলঅাউট হওয়ার রেকর্ড শুধু বাংলাদেশেরই	Negative
64	এটাই তো সমস্যা এক দিনে হিরো করে দেওয়া তোমাদের কাজ	Negative
50	শাহারিয়ার নাফিস কে ও ফেরানো হোক	Positive
127	এই রাজ্জাক কে প্রথম টেস্ট বসিয়ে রেখে সানজামুল কে খেলানো হলো	Negative
1046	বাংলাদেশের খেলা দেখা মনে হয়েছিল এটা কোন উগান্ডায় খেলা হচ্চে কি??	Negative
1379	খেলা নিয়া উটক্যাল মাছের মতো লাফালাফি বাদ দিছি।	Neutral
1624	ম্যাচে জয় করতে হলে অবশ্যই মমিনুলের সেরা খেলাটা খেলতে হবে ।	Negative
209	ভারতের বাহিরে বিড়াল নাম টা মুছন করার সুবর্ণ সুযোগ.	Neutral
2491	নিশ্চয় শ্রীলংকান রা পিছিয়ে থাকবে না।এটা তাদের সফলতম মাঠ	Negative
93	রাজ্জাকের এমন পারফর্মেন্স দেখে কি এখন বিসিবির লজ্জাবোধ হয়না?	Negative
1161	বেচারা সাব্বির। তার কি অপরাধ,যার টেষ্ট ম্যাচ খেলার ইচ্ছেই নেই তাকে বাংলাদেশ টিম জোর করে টেষ্টে নামিয়ে দিচ্ছে	Neutral
595	একটা ভালো খেলোয়ার দশ বারো ইনিংসে চেনা যায়না তাইলে সাব্বির অনেক আগে বাত যাওয়ার কথা??	Positive
960	বোলিং পিচ তবে আমাদের ব্যাটসম্যানদের আউটগুলো আত্মহত্যা ছাড়া আর কিছুই নয়।	Negative
2749	আফতাব, তুমি ওয়ানডেতে বাংলাদেশের প্রথম ৫ উইকেট শিকারি।	Positive
511	দ্রুত তাকে জাতীয়দলে সুযোগ দিয়ে ক্যারিয়ার ধংস্ব করে দিতে হবে।	Negative
1280	দামের জন্য, আপনি ম্যানহাটনে  এই ভাল খাবার খেতে পারবেন  না।	Positive
305	খাদ্য (যা অসাধারণ) চেয়েও সেবা হল বিস্ময়কর জিনিস	Positive
1648	এখানে তাদের সবই আছে - ভাল মূল্য, খাদ্য, এবং সেবা।	Positive
135	অপেক্ষা কর্মীরা বন্ধুত্বপূর্ণ,  খাদ্য ভাল  অর্জিত হয়েছে!	Positive
1464	এটি মহা মূল্যবান  সুস্বাদু খাদ্য কিন্তু একটি ঠান্ডা দিনে এখানে যান এবং  দরজার সামনে বসবেন না।	Positive
1782	আমি এলাকার তুলনায় অপেক্ষাকৃত নতুন এবং ২ য় বেলালকে বাছাই করার চেষ্টা করেছি এবং পরিষেবাটি নিয়ে হতাশ হয়েছি এবং আমি ভাবলাম মূল্যবান দিক দিয়ে খাদ্যটি ওভার করো।	Negative
227	পরিষেবা উন্নত হতে পারে কিন্তু সামগ্রিকভাবে এই জায়গাটি রেস্টুরেন্ট অভিজ্ঞতাতে সামান্য জিনিসগুলির গুরুত্ব (একের জন্য ভারী, কালো, এন্টিক-প্রতারক চায়ের) বোঝে।	Negative
1825	গ্রেট খাদ্য (স্পাইনাস এবং ভুট্টা ডাম্পলিং এবং মাসুমান কারি), খুব বন্ধুত্বপূর্ণ এবং কোন নোংরা পরিষেবা এবং একটি পরিষ্কার বাথরুম।	Positive
416	যে শুধু চাল থেকে নয়,কিন্তু আয়তন ট্রিপ বেশী চেয়ে রোল হয়,এটি একটি অভ্যন্তরীণ আউট রোলের মধ্যে একটি নিয়মিত রোল চালু করতে $ 2 অতিরিক্ত খরচ হয়।	Neutral
1696	আমরা আসলে 10% টিপ দিয়েছি (যা আমরা মধ্যমমানের আহার ও পরিষেবা সত্ত্বেও কখনও করি নি),এই  কারণে যে আমরা সম্পূর্ণভাবে অনুভব করেছি ,	Negative
1388	অত্যন্ত ভাল খাদ্য, অত্যন্ত ভাল মূল্য, অত্যন্ত ভাল সেবা।	Positive
1138	ভূত্বক পাতলা, উপাদানগুলি তাজা এবং কর্মীরা বন্ধুত্বপূর্ণ।	Positive
1632	ভাল খাদ্য,ভাল পরিকল্পনা এবং চমৎকার পরিবেশনা।	Positive
1664	কখনও কখনও আমি ভাল খাবার এবং ঠিকঠাক পরিষেবা পাই	Positive
1165	আমি কখনও হতাশ হইনি কিন্তু তাদের সত্যিকারের শক্তি তাদের বিস্ময়কর সুস্বাদু এবং সস্তা দুপুরের খাবার  স্পেশাল স্পেসে থাকে।	Positive
585	এই সুপারিশ মহান সেবা জন্য,অত্যন্ত চমৎকার সুশি।	Positive
315	আমি তোমাকে ভালোবাসি, যখন তারা তাদের খাদ্যের  অর্ডার আপনার দিতে বলেছে  তারা বললো  পাল্টা সব ব্যবসা হতে পারে। আমি তোমাকে ভালোবাসি, যখন তারা তাদের খাদ্যের  অর্ডার আপনার দিতে বলেছে  তারা বললো  পাল্টা সব ব্যবসা হতে পারে।	Positive
1559	চিংড়ি দিয়ে কুরি নুডলস সাথে থাই মসলাযুক্ত  করে তাদের সেরা খাবারটি তৈরু করুন - একটি ডিশ যা ২3.95 ডলারের বেশি হবে, তবে এটি $ 16 এখানে।	Positive
1465	এটি মহা মূল্যবান  সুস্বাদু খাদ্য কিন্তু একটি ঠান্ডা দিনে এখানে যান এবং  দরজার সামনে বসবেন না।	Negative
1862	দক্ষিণ পূর্ব উপকূলের কয়েকটি সাশ্রয়ী ও স্বাদযুক্ত ভারতীয় রেস্টুরেন্টের মধ্যে একটি।	Positive
85	চমত্কার সেবা, চমত্কার খাদ্য, এবং একটি ঠাণ্ডা বাহিত বায়ুমন্ডল এবং পরিবেশ।	Positive
1336	আমি জানি না তারা কারা, কিন্তু তারা আশেপাশের বাসিন্দাদের প্রতি কোন সম্মান রাখে না যেহেতু তারা তাদের সরাইখানার  দরজা খুলেছে এবং গ্রীষ্মকালে প্রতি সপ্তাহে সকালে বিস্ফোরণের মত জোরে গান করে।	Negative
1543	হতাশাদায়ক খাদ্য, অকথিত সেবা	Negative
887	আমরা শনিবার রাতের বিকল্পের অর্ধ-মূল্যের সমর্থক ছিলাম, যখন সাম্প্রতিক এক সাক্ষাৎকারে কিছু অদ্ভুত স্কুইজ ছিল।	Positive
231	নিউ ইয়র্ক শহরের সেরা এক জায়গা, এটি একটি চমত্কার শিথিল জায়গা এখনের  খাদ্য ভাল  ।	Positive
582	অন্যথায়, এই জায়গাটি চমৎকার পরিষেবা এবং মূল্য এবং একটি সুন্দর বন্ধুত্বপূর্ণ পরিবেশ।	Positive
87	চমত্কার সেবা, চমত্কার খাদ্য, এবং একটি ঠাণ্ডা বাহিত বায়ুমন্ডল এবং পরিবেশ।	Positive
1592	লক্ষণ, বিশেষ মেনু, খাদ্য এবং এমনকি সব কর্মচারী  সব সম্পূর্ণরূপে জাপানি ।	Positive
1196	সব খাবারই চমৎকার ছিল - অধিকাংশ মাপসই মূল্যের রেস্তোরাঁয় খাদ্যের গুণগত মান বিবেচনা করা হয় মধ্যম মানের এটি একটু বেশি মূল্যবান এবং ভাল ছিল।	Positive
1228	এটিরসব ছিল কেবল আশ্চর্যজনক, অনন্য এবং সুস্বাদু এবং এটি  কিনারা ভাঙ্গা না সব সেরা।	Positive
855	ক্রসবি স্ট্রিটে পাকিস্তানি গবাদিপশুর সাথে খাপ খাইবার জন্য এটি ক্রমাগত উন্মুক্ত, তাই আপনার চেয়ে আশা করা খাদ্যের চেয়েও বেশি টার্নওভার রয়েছে (যেমন, আশ্চর্যজনকভাবে তাজা)।	Positive
749	যাইহোক তাদের একটি শালীন ওয়াইন তালিকা আছে, খাদ্য ভাল, দাম সঠিক ।	Positive
583	অন্যথায়, এই জায়গাটি চমৎকার পরিষেবা এবং মূল্য এবং একটি সুন্দর বন্ধুত্বপূর্ণ পরিবেশ।	Positive
516	স্পাইস হল গ্রেট থাই খাবার, সস্তা অ্যাপেটাইজারদের ভালোবাসা।	Positive
68	স্থানটি এত শীতল এবং পরিষেবাটি যে প্রম্পট এবং বিনয়ী।	Positive
1372	হারু খুব তাজা মাছ সরবরাহ করে, একটি প্রচলিতো, আধুনিক পরিবেশ,  দক্ষিণে পার্ক এভিনিউয়ের প্রশস্ত রাজপথে প্রধান অবস্থান  এবং বন্ধুত্বপূর্ণ সেবা প্রদনের ব্যবস্থা আছে।	Positive
1313	আকর্ষণীয় নির্বাচন, ভাল মদ্য, সেবা ভাল , মজার সজ্জা।	Positive
288	রাস্তায় মাথা তাদের সাক বার বার হবে,যদি আপনি Haru এর মহান খাদ্য চান, বিশেষ করে হাউস রোল জন্য ক্ষুধা করছেন, কিন্তু অপেক্ষা বিল্ডিং outisde দাঁড়ানো যাবে না,	Positive
1501	তাই, ভাল খাবারের জন্য আমিসুপারিশ করতাম, কিন্তু  এটা রাতের জন্য মজার নয়।	Negative
2044	সেখানে কোন পরিবেশ ছিল না,সেবা ছিল অনুপযুক্ত,এবং খাদ্যটি ছিল গড়ের নিচে।	Negative
1669	এটি এমন ব্যক্তিদের জন্য একটি জায়গা যেখানে  মধ্যস্বত্বভোগী খাবারের জন্য তরা প্রচুর পরিমাণে অর্থ প্রদান করে,শব্দ এবং একটি সুযোগ  রয়েছে  সেতু এবং সুড়ঙ্গপথের সহকর্মী লোকজনের	Negative
1643	আমি জাপানে 7 বছর ধরে বসবাস করেছি এবং খাবারের স্বাদ এবং রেস্টুরেন্ট জাপানে ফিরে আসার মতো অনুভূতি জাগায় ।	Positive
561	ভাল সঙ্গীত, মহান খাদ্য, দ্রুত পরিষেবা সাশ্রয়ী মূল্যের দাম।	Positive
347	খুব ভাল দাম এবং খুব ভাল সেবা।	Positive
1071	তাজমহল মহা মূল্যবান এবংদামি খাদ্য প্রদান করে।	Positive
294	যুক্তিসঙ্গত দামে সন্তুষ্ট মদ।	Positive
453	উত্কৃষ্ট, সজাগ, নিন্দা না  ছাড়া,খাদ্য এবং সেবা ভয়ঙ্কর ছিল না	Positive
132	বায়ুমণ্ডল নির্মূল করা হয়, সেবাটি নিখুঁত এবং খাদ্যটি চমত্কার।	Positive
206	Tuk Tuk যারা আরামদায়ক আশপাশ জয়েন্টগুলোতে এক যেখানে আপনি জানেন যে আপনি একটি ন্যায্য মূল্যে একটি ভাল খাবার সবসময় থাকবে।	Positive
2043	সেখানে কোন পরিবেশ ছিল না,সেবা ছিল অনুপযুক্ত,এবং খাদ্যটি ছিল গড়ের নিচে।	Negative
47	এই শহরতলির প্রতিবেশী স্পট একটি বীট মিস না,অবিশ্বাস্য খাদ্য থেকে, উষ্ণ বায়ুমণ্ডলে, বন্ধুত্বপূর্ণ পরিষেবাতে, ।	Positive
1744	আমি শৌলতে-এ অনেক সময় খাওয়া-দাওয়া করেছি, খাবার সবসময়ই ধারাবাহিকভাবে, অকথ্য ভাল।	Positive
820	আমি দরিদ্র পর্যালোচনা দ্বারা বিস্মিত am- আমি এই জায়গা ইতালীয় সঙ্গে বন্য একটি এলাকায় স্ট্যাংয়াইট হতে খুঁজে - মহান মূল্য, মহান বায়ুমণ্ডল, ভাল সেবা এবং একটি চমৎকার ওয়াইন তালিকা।	Positive
488	এখানে যাও.	Positive
655	অবস্থান এবং পরিবেশটি ঠিক আছে কিন্তু খাদ্যটি এটির জন্য তৈরি হয়।	Positive
208	Tuk Tuk যারা আরামদায়ক আশপাশ জয়েন্টগুলোতে এক যেখানে আপনি জানেন যে আপনি একটি ন্যায্য মূল্যে একটি ভাল খাবার সবসময় থাকবে।	Positive
867	তিনি তার খাদ্য এবং তার ব্যবসার মধ্যে বাস্তব গর্ব করেন	Positive
1252	পশ্চিম গ্রামে এটির বেশ মূল্য এবং বিশেষ করে পরিবেশর জন্য মহান বলে বিবেচনা করা হয়	Positive
1993	আমি রিজার্ভেশন করার চেষ্টা করেছি কিন্তু বলা হয়েছিল যে তারা সপ্তাহান্ বন্ধ ছিল,শেষ স্মারক দিন ছিল,  (আকর্ষণীয়, কিন্তু ...)।	Negative
930	খাদ্য সাধারণত ভাল হয় কিন্তু এটি অবশ্যই একটি আরামদায়ক স্থান যেতে না হয়।	Positive
