id	text	class_label
2680	মিমি'র রান আউট দেখে মনে হইছে সকালের ঘুমের অলসতা এখনো কাটেনি তার।	Negative
2067	এখন ওরা আফগানিস্থানের সাথে খেললে ও এমনই রিজাল্ট আসবে কারন ওরা কাঁপুনি রোগ ভাল হতে আগে!	Negative
2909	তারা এক একজন বড় মাপের পাকনা পাশাপাশি পাওয়ার লেস।	Negative
2813	দেখ পোলাপাইনরা হাতুড়িরে আর খেপাইস না নাইলে কিন্তু টি20 হারমু	Negative
972	বাংলাদেশকে ৪র্থ ইনিংসে ব্যাট করতে হবে।	Neutral
2599	এত যখন ক্রিকেট টা বুঝিস, তুই করে দেখা...যত্তসব আবাল কোনহানকার...	Negative
1806	খুব বেশি না ১৫০ রানে হারবে	Negative
1709	১৩০ রান করে অল আউট হবে ১০০% শিওর.	Negative
477	মিরাজ থেকে আফিফ এর কোয়ালিটি অনেক ভালো	Positive
1787	বাংলাদেশ এমন বয় পাচ্ছে কেন, আমি কিচু বুঝিনা	Negative
82	রাজ্জাটেস্ট ম্যাচ এ সব পুলাপাইন দিয়া কাজ হয়না . অভিজ্ঞ ২/৩ জন লাগে	Neutral
1248	এত নাটক না করে খেলাটা কাল একটু রাত হলেও খেলে ফেল্লেই হত না?	Neutral
1403	ফরমেট অনুযায়ি যোগ্য প্লেয়ারদের নির্দিষ্ট ফরমেটে খেলানো।	Positive
1394	পিচ,উইকেট,মাঠ এগুলার দোষ দিয়ে লাভ নেই।টিম সিলেকশনই তো বাজে।	Negative
1536	টেস্টের ফলাফল যাই হোক পিচের দোষ দেয়া অজুহাত ছাড়া কিছুই না	Negative
497	শুভ কামনা আফিফ।	Positive
2751	আশরাফুল কি নামের জোড়ে আসবে এখন তার ত এখনও ব্যাটিং রিদম ফিরে পায়নাই	Neutral
2125	পেশাদার ক্রিকেটে অজুহাত খুজবেন না,সেটা ব্যাটিং উইকেট হোক বা স্পিন উইকেট।	Negative
834	২ম ইনিংসে পিচের রাফ জায়গা ও ফাটল গুলো বড়ো হবে বাংলাদেশের উচিত ২০০-২৩০ এর মধ্যে আটকে রাখা	Neutral
226	তামিম জিতলে জিতে তার মা।	Neutral
147	মাহমুদুল্লাহ হচ্ছে বাংলাদেশ ক্রিকেটের মীরজাফর।	Negative
16	আসলে রাজ্জাক অসাধারণ ক্রিকেটার। শুভ কামনা রইল	Positive
1559	যদি মাথা ঠান্ডা রেখে ব‍্যাটিং করে তাহলে কিছুটা সম্ভাবনা আছে।	Neutral
1231	আজকে শাকিব এবং খালেদ আহমেদ সেন্চুরি মারবে!	Negative
1053	গতকালও ইন্ডিয়া টেস্টে ১৮৭ তে অলআউট!	Neutral
437	এইদেশের ক্রীড়া রিপোর্টাররা যে কবে ম্যাচিউরড হবে!!	Negative
1436	এই পিচেও ভাল খেলা যায় যার প্রমান রোশন সিলভা দুই ইনিংসেই ফিফটি দাতে দাত লাগিয়ে ফাইট করে গেছেন	Negative
1306	স্যালুট দ্রাবিড় ।একজন পারফেক্ট জেন্টেলম্যান ।	Positive
1934	হার্দিক পান্ডিয়ার মত ধুমধারাক্কা অলরাউন্ডার দের জন্ম বাংলাদেশে অহরহ কিন্তু,দাদা রাজনীতি আর,অস্বচ্ছতার বলি আমরা।.	Negative
1227	এই খালেদ আহমেদ কি ফরেইন কোন খেলোয়াড় ? নাকি সালমান এফ রহমানের কেউ?	Negative
482	বিশ্বের শক্তিশালি ব্যাটিং বোলিং লাইনআপের কাছে দুই ম্যাচ শোচনীয় ভাবে হারল স্বাগতিক দক্ষিন	Positive
558	মুমিনুলকে ওয়ানডে না খেলানোর কোন কজ তো দেখি না	Negative
1645	মুসফিক এখন রিভারসুইপ খেলে!	Negative
1923	উপরওয়ালার কাছে দোয়া করি যেন বাংলাদেশ ক্রিকেটের উন্নতি হয়	Negative
2720	হাতুরু একজন প্রফেশনাল কোচ।	Positive
1118	খেলোয়াড় নির্বাচন অথবা কাউকে বাদ দেবার আগে তিনি ভাবাবেগে আপ্লুত হতেন না।	Positive
676	আমার মতে আব্দুর রাজ্জাক ফিরতে পারলে যত টুকু দল উপকৃত হবে।তার থেকে ও বেশি উপকৃত ফলাফল আশা করা যায়	Positive
2645	দেখ তোমার সাথে আমি জগড়া করতে আসিনাই! আমার যা জানার তা আমি জানি তুমি মনেহয় একটু বেসি জান!।	Negative
2475	বাতিল সাব্বির পরের টেস্টেই ফিরলেন।	Negative
1150	শ্রীলংকার স্পিন আক্রমণ বাংলাদেশের চেয়ে অনেক অনেক ভাল।	Positive
1171	ছাব্বির তো মনে হয় গুণ্ডামি করতে মাঠে নামে। তারপর চোখে সরষে ফুল দেখে নিজেই অক্কা পায়।	Negative
2661	বালের। টোউগার	Negative
903	শ্রীলংকা 2ন্ড ইনিংস এ 150 রান এর টার্গেট দিলে ও দেখবো কি করে করতে পারো !!	Negative
2449	আবাহনীর ম্যাচ খেলতে মোসাদ্দেক কে বাদ দিয়ে সাব্বিরকে খেলালো।	Negative
1086	গতকাল খেলা দেখে যা বুঝলাম জিম্বাবুয়ে খেলোয়াড়রা বাংলাদেশের সব বলারদের প্রত্যেকটি বলকে গুরুত আকারে দেখছে।	Negative
275	ম্যাচ জেতার জন্য যথেষ্ট ভালো স্কোর।	Positive
1163	যে ঝলকে ইংল্যান্ড অষ্টোলিয়ার মত দলকে মাঝমাঝে হারিয়ে টেষ্টেও আমরা এগিয়ে যাচ্ছি বলে গলাবাজি করব।	Negative
2936	টি টুয়েন্টিতেও বাঁশ খাবে! দিন শেষে হাতুরের জয়! দলের কোচ হয়েই তিনটা ট্রফি!আর কি চাই!!	Negative
131	পিচে টারন আছে। খেলা ৪ দিনে শেষ হবে।	Neutral
2038	মিরপুরের মাঠ থেকে আমাদের উঠান অনেক ভালো আর সাব্বির এর কথা কি বলব আর বিসিবির ফাইজলামি দেখে আমি চুদনা হয়ে গেলাম।	Negative
1422	ক্রিকেট অভিজাত ভদ্রলোকের খেলা।	Neutral
2018	অপর দিকে ভারতের বোলার ভুবনেশ্বর এর টেষ্ট ব্যাটিং গড় ২২...	Neutral
2829	আগে কুত্তাটাকে নির্বাচক থেকে অপসারণ করতে হবে।একটা ছাগলের বাচ্চা। এইসবকে কি করে নির্বাচক করে বুঝি না	Negative
659	রাজ্জাক ভাই আসাতে দলটা আরো মুজবুত হল। আমি তার কাছে আশা বাদি ভাল খেলার	Neutral
2326	কি সুন্দর যুক্তি বাহ অসাধারণ	Negative
162	সবাইকে দায়িত্ব নিতে হবে । আর ভালো খেলতে হবে । খেলায় হার জিত আছে কিন্তু তার মধ্যে খারাপ খেলা চলবে না	Positive
383	মোসাদ্দেক সাব্বির থেকে ১ হজার গুন ভাল অপশন।	Negative
1824	আজকের আফগানদের ম্যাচটা দেখা উচিত।দেখেন কি ভাবে শেষ 10 অভারে 122 রান করল।	Negative
121	আ. রাজ্জাকদের মত এমন ভালো প্লেয়ার এভাবেই অবহেলায় হারিয়ে যায়, আর এই অবহেলিত আ. রাজ্জাক তা বিছিবি নির্বাচকদের লজ্জায় ডুবিয়ে দেখিয়ে দিল।	Negative
1108	শ্রীলঙ্কা	Neutral
2954	মিনহাজুর আবেদিন পুরাই আবাল একখান! হালার পু হালা পাগল হইছে. তাই সাব্বির কে দিয়ে টেস্টেই টেষ্ট করতিছে...	Negative
2508	কোহিলিটাও হয়েছে সেরকম ,,,, heater দেরকে খবর দেখার সুযোগ পর্যন্ত দিচ্ছে না একের পর এক century মেরেই যাচ্ছে ,	Neutral
2106	বুঝলাম না টিম ম্যানেজমেন্ট এতো বড়ো ভুল কিভাবে করলো কাক্কুদের না নামিয়ে	Negative
1027	বাংলাদেশি প্লেয়ার গুলারে মনে হয় সকাল বেলা নাস্তার সাথে জোলাব মিশায় খাওয়ায় দিসিলো!	Negative
138	ভাল খবর।কিন্তু পরে অাবার যেন হেরাথে দিশেহারা না হয় বাঘেরা!!!	Negative
1966	তামিম মাগির পোলা সব গুরুত্বপূর্ণ ম্যাচে ফ্লপ!	Negative
484	বিশ্বের শক্তিশালি ব্যাটিং বোলিং লাইনআপের কাছে দুই ম্যাচ শোচনীয় ভাবে হারল স্বাগতিক দক্ষিন	Negative
329	এটা এখন ব্যাটিং পিচ	Neutral
2906	হালকা মুতার জন্য গেসিলাম।	Negative
1270	বিপিএল হবে অথচ নাটক হবেনা, সেটা কি করে হয়?	Negative
978	এক ম্যাচ ভালো খেললে, পরের ম্যাচ খারাপ খেলবে এটাই স্বাভাবিক।এটাই বাংঙ্গালী পেলেয়ারদের ধরন।	Negative
2763	কত করছে বিডি	Neutral
2870	গাজাঁখোর নির্বাচক কমিটি বলেই এমন অবস্থা ।	Negative
1938	প্রথম আলোয় কোন কমেন্ট তাদের বিপক্ষে গেলে জাত যায়।	Negative
176	৭জন বেটিং ছাড়া কোন ভাবেই ঠিক হবেনা কারন শ্রীলংকা উপমহাদেশের বাইরের দল না,শ্রীলংকান কন্ডিশন অার বাংলাদেশেরর কন্ডিশন প্রায় একি।	Neutral
2628	এই ঝড়ে, কারো তো শরীরও ভিজল না, এই সব ঝড়, তুফানে কোন লাভ নেই, আগের গুলো বলবো না শ্রীলংকা	Negative
1245	শুনেছি রংপুরের থিম নাকি জয়ের লড়াই	Neutral
1810	উইকেটে উইকেটে ব্যবধান আছে।	Negative
587	এই কেকের কিছু অংশ ঐসব মুমিনুল,লিটন দাশ হের্টারদের দান করে দিন।	Negative
895	শুভ কামনা রইলো প্রিয় দল বাংলাদেশ এর জন্য ।	Positive
2867	আমার তো মনে হয় সুযোগ পেলে নান্নু কাক্কু নিজেই ম্ঠে নামতেন	Negative
1498	বাংলাদ‌েশ ন‌িজেদ‌ের পাতা ফাদ‌েঁ ন‌িজেরাই পড়‌েছে।	Negative
2229	শ্রীলংকান আরেক গাদ্দার কিউরেটর, পীচ নিয়ে ও আমাদের সাথে ষড়যন্ত্র করেছে।	Negative
577	ধারাবাহিকভাবে ভালো খেলাই একজন ভালো খেলোয়ারের বৈশিষ্ট্য হওয়া উচিত...	Neutral
758	মন্তব্য কি করমু রাজ্জাক মিরপুরের মাঠে এ পর্যন্ত চারটারে কুপাইছে।	Positive
2771	কাল টাইগারেরা গুরে দাড়াবে ইনশাল্লাহ	Positive
2709	এই টেস্টে পারফরমেন্স এর বিচারে শ্রীলংকা অনেক এগিয়ে আছে বাংলাদেশ থেকে!	Negative
23	টেষ্ট ক্রিকেটে রান আউট খুবই দুঃখজনক।	Negative
1610	আমরা হারি,কিন্তু হারার কারন খুজি না।	Negative
269	আজকে হাতুরী পিটা করছে শ্রীলঙ্কাকে	Negative
2518	ম্যাক্সওয়েল মানেই ক্রিকেট বিনোদন	Positive
470	রশিদ খানের উইকেট সংখ্যা কিন্তু জানতে পারলাম না	Neutral
2182	পীরবাবা ম্যাছ টেস্ট খেলতে চেয়েছিলো, কিন্তু যেকোনো কারণেই হোক তার সমকামী প্রেমিকা পাপন তাকে টেস্ট দলে নেয়নি	Negative
2912	অবশেষে মনের মতো একটা আর্টিকেল লিখলো 'প্রথম আলো'।	Negative
899	আমি শ্রী লংকার উইকেট পড়া দেখে বলেছিলাম , ওদের যদি এই হাল হয় তবে টাইগারদের কি হবে আল্লাহ জানে।	Negative
2735	বাংলাদেশে কেন রিস্ট স্পিনার আসতেছেনা আর আফতাবের চোখে কোনও প্রতিভা আছে কি যে ভবিৎষতে সম্ভাবনাময়	Positive
1351	মুশফিক ভাই অনডাউনে যদি 50+ করে তবে ম্যাচের মোড় ঘুরে যাবে	Positive
13	স্পিনারের সামনে নই রাজ্জাকের সামনে ধরাশায়ী র্রীলংকা	Positive
2883	চলিতেছে সার্কাস	Negative
1196	আইপিএলে অনেক বেশি টাকায় যে প্লেয়াররা খেলে এই প্লেয়াররাই তো অনেক কম টাকায় বিপিএলে খেলে।	Neutral
2216	টি২০ প্রস্তুতির জন্য নাকি তাকে এই টেস্ট খেলান হইছে।	Negative
564	নবাগত প্লেয়ার হয়েও চাপের মুখে দলের বিপদে চমৎকার একটি ৯৪ রানের ইনিংস খেলেছেন লিটন	Positive
1418	আমি অনেকবার বলেছি আমাদের টিমে মনোসংযোগ নিয়ে কাজ করার জন্য কাউকে নিয়োগ এখন সময়ের দা	Negative
504	বাংলাদেশকে আরও শক্তিশালী দল হতে হলে আফিফকে সাকিবের চাইতেও ভালো হতে হবে।	Positive
1088	বলের গতিকে দেখছে রানের গতিকে নয়	Negative
451	আশা করছি ম্যাশকে সাদা পোশাকে দেখব।	Positive
403	বাংলাদেশ দলের কিছু প্লেয়ার খারাপ হয়ে যাওয়ার কারন তাদের নিয়ে অতিরিক্ত আলোচনা	Negative
1865	ভুলে ভরা বিডি ঐিকেট টিম !	Negative
657	লালা এই দেশের ক্রিকেটকে অনেক দিয়েছে, লীগে টানা পারফর্ম করতেছিল, দলে চান্স পাওয়াটাই পাওনা ছিল।	Positive
981	এত অলস মিমি আগে কখনো দেখিনি	Negative
799	বাংলাদেশ উপেক্ষা করেনি, করেছে হাতুরাসিংহে।	Negative
741	ফিরেই চমক দেখালেন রাজ্জাক	Positive
755	ভীষণ ভাল লাগছে, আব্দুর রাজ্জাক কে আবার দলে দেখতে পেয়ে।	Positive
1670	আমার মনে হয় বিসিবির এবার ভালো ভাবে ভাবার সময় হয়েছে খেলোয়াড়দের নিয়ে।	Negative
1264	বিপিএলে রাজশাহী ভাল খেলতে পারেনি। এজন্য আমরা সমর্থকরা হতাশ নই।	Positive
1736	ফ্ল্যাট উইকেট বানায় দাও তাহলে স্যার মমিনুল আবার সেঞ্চুরী করবে	Negative
2595	বুঝতে পারবি পীরবাবা তোর মামা না খালার কোটায় খেলে!	Negative
1041	ওদের বলার ১০ উইকেট নিল অথচ আমরা, বিশেষ করে মাসরাফি সেদিন জিতার পর খুব অহংকারি ভাব দেখিয়ছিলো	Negative
2517	কি বলেন পাঞ্জাব ছেড়ে দিছে ওকে	Negative
1618	মিনুল ছারা সবাই খারাপ খেলছে ।	Positive
2085	শুনতে খারাপ লাগলে ও এটা সত্যি যে আমরা এখনো ভাল মানের test playing দেশ হতে পারি নি,,,test e আমরা এখনো primary লেভেলে আছি,,	Negative
1896	১৭ বার ১০০ রানের নিচে অলঅাউট হওয়ার রেকর্ড শুধু বাংলাদেশেরই	Negative
1933	আর ভারতের ১-২ জন না ওদের বেশ কয়েক জন ম্যাচকে U টার্ণ করানোর ক্ষমতা আছে।	Negative
1939	তাদের চর্মরোগ আছে, তবে সেটা চামড়ায় না হয়ে মনে আর মাথায় হয়েছে।	Negative
1908	ভাই, জিম্বাবোয়ে কি সিরিজ জিতেছে বাংলাদেশের সাথে? ২০১৮ সিরিজের কথা বলছি ! !	Negative
523	২০৩ রানের ব্যবধানে! চিরপ্রতিদ্বন্দ্বী ভারতের বিপক্ষে ৬৯ রানে অলআউট হয়ে যাওয়াটাও একটা যন্ত্রণা।	Negative
1826	প্রথম ইনিংসে ১১০ হলে দ্বিতীয় ইনিংসে ৫৫ অসম্ভব নয়।	Negative
345	রাজজাককে না নিলে তার অভিশাপে হারবে বাংলাদেশ।	Negative
2057	বাংলাদেশের উচিত স্বেচ্ছায় জিম্বাবুয়ের মতো টেস্ট ক্রিকেট থেকে নির্বাসনে যাওয়া!ফাইজলামীর একটা লিমিট আছে!	Negative
68	মামু, চাচা নেই বলে অবহেলিত ক্রিকেটার আব্দুর রাজ্জাক কে, দীর্ঘ দিন থেকে জাতীয় টিমে নেওয়া হয়নি,	Negative
732	সকল খেলোয়াড়রা ভাল করুক প্রত্যাশা রইলো।	Positive
2401	মিরাজ আর মোসাদ্দেক কে পার্মানেন্টলি পারফর্ম করতে দেয়া উচিত।	Positive
1003	বাংলাদেশ দলে এই দুই গদর্বকে কেন টিম সিলেক্ট করে আমার মাথায় আসে না	Negative
185	ওদের রঙ্গনা হেরাত একাই যথেষ্ট।	Negative
561	এই উইকেটেই যদি ম্যাছ বোলিং করত, তখন বুঝতি তোরা কত ধানে কত চাল!	Positive
531	ভারত মানেই খেলার যাদু কর।	Negative
2234	নান্নু মার্কা আবাল নির্বাচকের জন্যই সাব্বির মার্কা বোকাচোদা চান্স পায়।দুই ইনিংসে এক রান	Negative
2083	র্তমানে যারা জাতীয় দলে আছেন..তাদের হাতে চুড়ি পড়িয়ে বাসায় রান্নার কাজ শিখাতে হবে...	Negative
803	হাতুরে গংরা নিপাত যাক,প্রতিভা মুক্তি পাক।	Negative
1432	ছাত্রলীগকে মাঠে নামিয়ে দেওয়া উচিত... রাবনের বংশকে পিটিয়ে একদম তামাতামা করে ছেড়ে দিবে।	Negative
2390	আসলেই আমাদের মানুষিকতার পরিবর্তন করতে হবে,	Negative
1887	গতিদানব সুজন চাচার মত লিজেন্ড কোচ থাকতে আবার চাই কেন !	Negative
2266	আসলেই টাউট,,,,, আদব শেখে নাই কোনদিন।আবার গেন্জির কলার ভাজ না ভেঙে খাড়া করে রাখে, কামের বেলায় নাই	Negative
348	কোহলি ১৬০ অপরাজিত...	Neutral
948	সবই উইকেটের কেরামতি	Negative
1457	বাংলাদেশ কেন নিতে পারল না? এটা খতিয়ে দেখা জরুরি	Negative
285	বাংলাদেশ জিতার কথা,এই রান শ্রীলংকা পারার সম্ভাবনা খুবি কম,	Positive
351	সানজামুল কে বাদ দেওয়া হলো দল থেকে।	Negative
2554	কোনো অজুহাতে যাব না,,ইন্ডিয়াকে অনেক অনেক অভিনন্দন। তবে এসব ম্যাচে ফাইট না হলে দেখে কোনো মজা নেই	Negative
51	শাহারিয়ার নাফিস কে ও ফেরানো হোক	Neutral
1254	যেখানে একটি ভাল কাজ করল।আর সেখানে আপনারা এটির সমালচনা শুরুকরে দিলেন আসলে আপনারা ভালর মাঝেও খারাপ কিছু খুজেন	Positive
2895	খেলা নিয়ে নাটক শুরু করেছে।অর্থাৎ বাংলাদেশ আবার পুরনো রূপে ফিরে যাবে।	Negative
201	সেমিতে আমাদের প্রতিপক্ষ ভারত (প্রায় নিশ্চিত)।	Neutral
2558	আজকে কেপটাউনে হাইস্কোর হল, আমাদের টারগেট এখন T20 তে নাম্বার ওয়ান হাসিল ক	Neutral
1385	SL কি সুন্দর খেলে যাচ্ছে, যেমন বলিং তেমন ব্যাটিং	Positive
890	ফাইনালে লাইফ পেয়েও একই শটে আউট হয়েছে, আজ ও সেইম,	Negative
2033	দল হারলেই যতসব আজগুবি কারন বের করতে হবে	Negative
1823	তাদের বেতন বন্ধ করা হক!	Negative
1656	ইমরুল আমার ছাগল মারকা পেলেয়ার ওকে চিরো দিনের জননো বাদ দেও হোক ইমরুল দলের জননো অভিসা	Negative
1271	বিপিএল একটা স্বেচ্ছাচারী প্রতিষ্টান।	Neutral
808	এখন আবার একটা ম্যাচ ভালো না খেলুক তখন আবার জোর গলায় বলবে এই রাজ্জাক কে বাদ দেও খেলতে পারে না	Negative
2213	সাব্বির'ই ক্রিকেট বিশ্বের একমাত্র খেলোয়াড় যিনি টি-টুয়েন্টি সিরিজের প্র্যাকটিস করার জন্য টেস্ট ম্যাচে জায়গা পায়॥	Negative
79	রাজ্জাক কে,সবাই ধন্যবাদ দিলেন, আর এই খেলাই,তামিম,মমিনুল,কায়েছ,মুসিকুর তারের কে, কি দেওয়ার উচিত,বলেন	Neutral
2342	সুওরের বাচ্চারা	Negative
1391	খারাপ খেললে বেতন কাটা উচিত তাহলে টাকার মায়ায় ঠিকই মন দিয়ে খেলবে।	Negative
2117	মাহমুদুল্লাহর সে যোগ্যতা নাই। হবেও না।	Negative
1845	২০১৫ তে দঃ আফ্রিকাও বৃষ্টিবিঘ্নিত ম্যাচে সেমিতে চোক না করলে অসাধারণ টিম হিসেবেই খেলছিল।	Negative
2109	পীর বাবা ম্যাছরাফি তার রিকশা গতির বোলিং স্পিড দিয়ে এই টেস্ট সিরিজে খেলতে চেয়েছিলেন, কিন্তু তার সমকামী প্রেমিকা পাপনের সাথে কোন এক বিষয়ে ঝগড়া হওয়ায় পাপন তাকে এই টেস্টে রাখেনি।.	Negative
2386	শ্রীলংকাকে ২২২ রানে অল আউট করার পর, মুখে চওড়া একখান হাসিছিল	Positive
134	ওরা ত ২০০ করছে তোরা ১০০ করতে পারবে না	Negative
841	এই পিচে রান করা টাফ	Negative
2513	ভালোবাসি তোমাকে, কখনো তুমি নিজের জন্য খেলোনা ।	Positive
2134	সাথে নানু আর সুজন এর পদত্যাগ করা উচিত!	Negative
2359	মিঃ ভাওতাবাজিদির কান্ড!	Negative
646	অভিনন্দন লিটন দাশ এবং লিটল মাষ্টার এবং টাইগার বাহিনী	Neutral
365	রাজ্জাক কে একটা সুযোগ দেওয়া উচিৎ বি সি বি	Neutral
889	জিতলে বাংলাদেশ বাংলাদেশ হারলেই ছাগল ভালই শিখছেন।	Negative
1602	সাকিব ৬বার ম্যান অব দা ম্যাচ টেস্ট এ।	Positive
1265	বিসিবিকে ধন্যবাদ...	Positive
2548	১ম দুই ম্যাচ খেলছে...	Negative
1634	কিসের পাহাড়??মাত্র ৩৩৯ রান,,,না পারলে পদ্মা সেতুতে লাফ দিয়া মরা উচিৎ	Negative
2437	কারন স্কুল ক্রিকেট দূরে থাক জাতীয় দলের জন্য মিরপুর ছাড়া কোনো ভেন্যুই চিনেন না অাপনারা অার ঘরোয়া লীগে পিকনিক করতে বিকেএসপি যা	Negative
2775	আফ্তাব আহমেদ, খুব ভাল লাগল। কত্তদিন পরে দেখলাম। ধন্যবাদ প্রথম আলো	Negative
73	রাজ্জাক তুমি তোমার সেরাটা প্রমাণ করে দাও।	Positive
1931	ওরা যেভাবে খেলায় উন্নতি করছি কয়দিন পর এশিয়ার মাঝে ২য় পরাশক্তি টিম হবে?	Negative
46	হুজুগে বাঙালি।হালারা তাকে ভাল খেলছে বলে মাথাই নিয়ে নাছবে আবার কয়েকটা খারাপ খেললে মাথা থেকে ফেলে দিবে।	Negative
2371	মুশফিক থাকলে ভালো হতো	Positive
67	রাজ্জাক ভাইয়ের সাথে সাথে সিলেকশন কমিটিকেও আন্তরিক ধন্যবাদ, ওনাকে সুযোগ দেওয়ার জন্য।	Positive
952	মিরপুরের এই মাঠ আবারো সংস্কার করা হোক!	Negative
762	আমি অনেক খুশি অবশেষ এক সিনিয়র খেলোয়াড় কে সম্মান করবো বিসিবি।	Positive
2049	তাকে আজীবনের জন্যে বাংলাদেশ ক্রিকেকেটের প্রধান কোচের দায়িত্ব দেওয়া হোক	Negative
632	মমিনুলকেই টেস্ট স্কোয়াড থেকে বাদ দিতে চেয়েছিলেন হাতুরি	Negative
2343	বাল ছিরু বাল,হরিদাস পাল।।।ওর চাইতে মুস্তাফিজ ভালো ব্যাটসম্যান	Negative
806	আজ আরেকজন হাথুরুর অবহেলার শিকার উচিত জবাব দিচ্ছে। যেমনটি দিয়েছিলো মাহমুদউল্লাহ, মোমিনুল।	Negative
2905	কাল লান্চের পর একটু বাথরুমে গেসিলাম।এসে দেখি দুই বেডা কথা কইতাসে মাঠে কোনো খেলোয়াড় নাই।	Negative
